2017. 8. 20 오후 11:58:00,1139.06
2017. 8. 21 오후 11:58:00,1137.93
2017. 8. 22 오후 11:58:00,1131.16
2017. 8. 23 오후 11:58:00,1125.45
2017. 8. 24 오후 11:58:00,1127.28
2017. 8. 25 오후 11:58:00,1119.59
2017. 8. 26 오후 11:58:00,1120.85
2017. 8. 27 오후 11:58:00,1120.8
2017. 8. 28 오후 11:58:00,1118.01
2017. 8. 29 오후 11:58:00,1124.14
2017. 8. 30 오후 11:58:00,1123.33
2017. 8. 31 오후 11:58:00,1123.54
2017. 9. 1 오후 11:58:00,1119.69
2017. 9. 2 오후 11:58:00,1120.75
2017. 9. 3 오후 11:58:00,1118.95
2017. 9. 4 오후 11:58:00,1132.13
2017. 9. 5 오후 11:58:00,1131.65
2017. 9. 6 오후 11:58:00,1131.52
2017. 9. 7 오후 11:58:00,1127.03
2017. 9. 8 오후 11:58:00,1130.12
2017. 9. 9 오후 11:58:00,1131.15
2017. 9. 10 오후 11:58:00,1132.87
2017. 9. 11 오후 11:58:00,1129.43
2017. 9. 12 오후 11:58:00,1127.6
2017. 9. 13 오후 11:58:00,1130.13
2017. 9. 14 오후 11:58:00,1133.18
2017. 9. 15 오후 11:58:00,1131.22
2017. 9. 17 오후 11:58:00,1133.3
2017. 9. 18 오후 11:58:00,1128.82
2017. 9. 19 오후 11:58:00,1130.36
2017. 9. 20 오후 11:58:00,1131.18
2017. 9. 21 오후 11:58:00,1130.35
2017. 9. 22 오후 11:58:00,1131.08
2017. 9. 24 오후 11:58:00,1132.11
2017. 9. 25 오후 11:58:00,1133.82
2017. 9. 26 오후 11:58:00,1136.72
2017. 9. 27 오후 11:58:00,1145.28
2017. 9. 28 오후 11:58:00,1145.94
2017. 9. 29 오후 11:58:00,1143.21
2017. 10. 1 오후 11:58:00,1144.66
2017. 10. 2 오후 11:58:00,1142.3
2017. 10. 3 오후 11:58:00,1141.97
2017. 10. 4 오후 11:58:00,1142.3
2017. 10. 5 오후 11:58:00,1141.98
2017. 10. 6 오후 11:58:00,1143.28
2017. 10. 7 오후 11:58:00,1143.28
2017. 10. 8 오후 11:58:00,1143.7
2017. 10. 9 오후 11:58:00,1142.82
2017. 10. 10 오후 11:58:00,1133.86
